venta_id,fecha,cliente_id,juego_id,plataforma,precio,cantidad,metodo_pago,vendedor
V12249,2024-04-29,C0213,JV007,PC,249.9,1,Efectivo,María
V12250,2024-06-15,C0354,JV008,PS5,239.9,1,Yape,José
V12251,2024-01-25,C0021,JV005,PS5,299.9,1,Efectivo,Luis
V12252,2024-05-05,C0470,JV004,Switch,279.9,1,Tarjeta Crédito,María
V12253,2024-10-14,C0337,JV017,PS5,219.9,2,Efectivo,María
V12254,2024-03-10,C0136,JV006,PS5,219.9,1,Tarjeta Crédito,José
V12255,2024-02-18,C0031,JV005,PS5,299.9,3,Efectivo,Ana
V12256,2024-04-01,C0465,JV009,Switch,199.9,1,Plin,Carlos
V12257,2024-10-22,C0041,JV002,PS5,249.9,2,Tarjeta Débito,Ana
V12258,2024-09-15,C0015,JV004,Switch,279.9,1,Plin,Carlos
V12259,2024-02-02,C0429,JV003,Xbox,229.9,2,Efectivo,José
V12260,2024-03-23,C0372,JV004,Switch,279.9,1,Efectivo,Carlos
V12261,2024-09-14,C0234,JV004,Switch,279.9,1,Efectivo,Luis
V12262,2024-08-27,C0411,JV006,PS5,219.9,1,Yape,Luis
V12263,2024-09-05,C0127,JV002,PC,249.9,2,Efectivo,Ana
V12264,2024-02-18,C0146,JV020,PC,179.9,2,Yape,Ana
V12265,2024-02-17,C0017,JV004,Switch,279.9,2,Plin,Carlos
V12266,2024-05-10,C0196,JV010,PC,229.9,1,Tarjeta Débito,Carlos
V12267,2024-07-28,C0033,JV016,PS5,289.9,1,Tarjeta Débito,José
V12268,2024-05-31,C0277,JV018,Switch,129.9,1,Plin,Luis
V12269,2024-03-22,C0240,JV003,Xbox,229.9,3,Yape,Ana
V12270,2024-08-30,C0315,JV006,PC,219.9,1,Efectivo,José
V12271,2024-04-27,C0350,JV006,PS5,219.9,3,Plin,Ana
V12272,2024-10-22,C0436,JV011,PS5,219.9,1,Tarjeta Crédito,Luis
V12273,2024-08-03,C0099,JV007,PS5,249.9,1,Plin,Carlos
V12274,2024-06-18,C0260,JV012,PC,189.9,2,Efectivo,Carlos
V12275,2024-06-28,C0231,JV018,Switch,129.9,1,Efectivo,Ana
V12276,2024-08-19,C0185,JV001,PS5,299.9,1,Tarjeta Crédito,Ana
V12277,2024-02-06,C0030,JV005,PS5,299.9,1,Efectivo,Carlos
V12278,2024-01-17,C0128,JV010,PS5,229.9,1,Tarjeta Crédito,María
V12279,2024-10-14,C0200,JV012,PC,189.9,1,Yape,Luis
V12280,2024-11-14,C0425,JV003,Switch,229.9,1,Tarjeta Débito,Carlos
V12281,2024-08-27,C0477,JV001,PS5,299.9,2,Tarjeta Crédito,Carlos
V12282,2024-01-01,C0032,JV014,PC,259.9,2,Plin,María
V12283,2024-08-26,C0168,JV009,Switch,199.9,2,Efectivo,Ana
V12284,2024-02-20,C0133,JV010,Xbox,229.9,2,Plin,María
V12285,2024-05-23,C0211,JV019,Switch,249.9,1,Yape,Ana
V12286,2024-07-31,C0395,JV013,PS4,269.9,1,Tarjeta Débito,José
V12287,2024-12-22,C0268,JV004,Switch,279.9,2,Yape,Luis
V12288,2024-05-23,C0469,JV008,PC,239.9,1,Plin,Carlos
V12289,2024-04-02,C0294,JV011,PC,219.9,1,Yape,Ana
V12290,2024-12-13,C0233,JV015,PS5,239.9,1,Yape,José
V12291,2024-11-05,C0494,JV018,Switch,129.9,2,Efectivo,Ana
V12292,2024-02-11,C0105,JV001,PS5,299.9,1,Efectivo,María
V12293,2024-08-15,C0035,JV016,PS5,289.9,2,Tarjeta Crédito,Luis
V12294,2024-12-28,C0269,JV015,PC,239.9,2,Yape,Luis
V12295,2024-10-21,C0030,JV008,Switch,239.9,1,Tarjeta Crédito,María
V12296,2024-06-01,C0025,JV011,PS5,219.9,2,Tarjeta Débito,Carlos
V12297,2024-11-20,C0170,JV014,PS5,259.9,1,Tarjeta Débito,José
V12298,2024-07-15,C0342,JV014,Switch,259.9,2,Efectivo,José
V12299,2024-09-21,C0291,JV001,PS5,299.9,1,Yape,José
V12300,2024-03-21,C0442,JV012,PC,189.9,2,Tarjeta Débito,Luis
V12301,2024-08-23,C0327,JV015,PC,239.9,1,Plin,Carlos
V12302,2024-01-06,C0135,JV015,PS5,239.9,2,Tarjeta Débito,Carlos
V12303,2024-03-02,C0211,JV006,PS5,219.9,1,Tarjeta Crédito,Ana
V12304,2024-09-12,C0292,JV005,PS5,299.9,1,Yape,Carlos
V12305,2024-01-08,C0169,JV019,Switch,249.9,3,Yape,Carlos
V12306,2024-10-29,C0083,JV004,Switch,279.9,2,Efectivo,Luis
V12307,2024-08-17,C0011,JV014,Xbox,259.9,1,Tarjeta Débito,José
V12308,2024-03-28,C0105,JV011,PS5,219.9,1,Yape,Ana
V12309,2024-05-18,C0430,JV010,PS5,229.9,2,Efectivo,José
V12310,2024-01-27,C0112,JV013,PS5,269.9,1,Efectivo,José
V12311,2024-09-04,C0132,JV001,PS5,299.9,1,Tarjeta Débito,María
V12312,2024-08-11,C0276,JV017,PS5,219.9,1,Efectivo,Carlos
V12313,2024-03-14,C0368,JV005,PS5,299.9,1,Plin,María
V12314,2024-03-29,C0025,JV013,PS5,269.9,3,Tarjeta Crédito,Ana
V12315,2024-12-30,C0416,JV019,Switch,249.9,1,Plin,Ana
V12316,2024-09-15,C0222,JV004,Switch,279.9,2,Tarjeta Crédito,María
V12317,2024-01-14,C0224,JV012,PC,189.9,1,Tarjeta Crédito,María
V12318,2024-09-20,C0230,JV014,PC,259.9,1,Plin,Luis
V12319,2024-12-03,C0108,JV005,PS5,299.9,3,Plin,Carlos
V12320,2024-11-20,C0286,JV004,Switch,279.9,1,Tarjeta Crédito,Luis
V12321,2024-04-26,C0169,JV007,PS5,249.9,1,Efectivo,Luis
V12322,2024-12-18,C0101,JV002,PS5,249.9,2,Tarjeta Crédito,Carlos
V12323,2024-07-03,C0260,JV016,PS5,289.9,1,Efectivo,Luis
V12324,2024-05-02,C0412,JV017,PS5,219.9,3,Tarjeta Crédito,Carlos
V12325,2024-11-28,C0360,JV014,Switch,259.9,1,Efectivo,María
V12326,2024-12-18,C0029,JV012,Switch,189.9,1,Plin,Luis
V12327,2024-04-10,C0313,JV009,Switch,199.9,2,Tarjeta Crédito,Luis
V12328,2024-08-02,C0137,JV006,PS5,219.9,3,Tarjeta Débito,María
V12329,2024-05-19,C0158,JV009,Switch,199.9,2,Plin,Carlos
V12330,2024-09-24,C0172,JV006,Xbox,219.9,2,Tarjeta Débito,Luis
V12331,2024-09-18,C0234,JV003,Switch,229.9,1,Efectivo,Ana
V12332,2024-08-11,C0194,JV011,PS5,219.9,3,Plin,Ana
V12333,2024-04-09,C0425,JV019,Switch,249.9,1,Efectivo,Luis
V12334,2024-09-23,C0104,JV014,PS4,259.9,3,Efectivo,Carlos
V12335,2024-04-14,C0284,JV015,PS5,239.9,2,Plin,José
V12336,2024-01-02,C0055,JV008,PS5,239.9,1,Yape,Ana
V12337,2024-04-01,C0269,JV020,PC,179.9,2,Tarjeta Crédito,María
V12338,2024-10-19,C0472,JV005,PS5,299.9,1,Tarjeta Crédito,Carlos
V12339,2024-12-13,C0113,JV020,Xbox,179.9,3,Tarjeta Débito,Ana
V12340,2024-12-14,C0196,JV016,PS5,289.9,2,Efectivo,María
V12341,2024-11-15,C0274,JV004,Switch,279.9,1,Yape,José
V12342,2024-02-10,C0471,JV012,PS5,189.9,1,Plin,Ana
V12343,2024-03-12,C0396,JV004,Switch,279.9,2,Plin,María
V12344,2024-08-21,C0060,JV006,PS5,219.9,3,Tarjeta Crédito,Luis
V12345,2024-08-04,C0431,JV009,Switch,199.9,1,Plin,Ana
V12346,2024-05-08,C0017,JV012,Xbox,189.9,2,Yape,Luis
V12347,2024-02-01,C0111,JV003,Switch,229.9,2,Plin,Luis
V12348,2024-08-05,C0154,JV015,Xbox,239.9,1,Tarjeta Crédito,Ana
V12349,2024-02-10,C0360,JV003,PS5,229.9,1,Plin,Luis
V12350,2024-08-16,C0222,JV018,Xbox,129.9,2,Efectivo,José
V12351,2024-12-08,C0070,JV012,PS5,189.9,1,Yape,Carlos
V12352,2024-05-06,C0299,JV020,PS5,179.9,1,Tarjeta Débito,María
V12353,2024-12-25,C0454,JV019,Switch,249.9,3,Yape,Luis
V12354,2024-08-19,C0222,JV006,Switch,219.9,2,Yape,María
V12355,2024-02-13,C0395,JV001,PS5,299.9,1,Yape,José
V12356,2024-11-24,C0365,JV001,PS4,299.9,3,Yape,Ana
V12357,2024-10-29,C0148,JV014,PC,259.9,2,Plin,Luis
V12358,2024-10-13,C0106,JV005,PS5,299.9,1,Tarjeta Crédito,Ana
V12359,2024-09-08,C0097,JV009,Switch,199.9,1,Plin,José
V12360,2024-10-20,C0465,JV015,Xbox,239.9,1,Plin,José
V12361,2024-08-10,C0277,JV019,Switch,249.9,3,Tarjeta Crédito,María
V12362,2024-07-24,C0022,JV015,Xbox,239.9,2,Efectivo,María
V12363,2024-09-01,C0256,JV018,Switch,129.9,1,Tarjeta Crédito,Carlos
V12364,2024-10-29,C0499,JV013,PS5,269.9,2,Plin,José
V12365,2024-10-14,C0097,JV006,PC,219.9,2,Tarjeta Crédito,María
V12366,2024-09-09,C0021,JV006,PS5,219.9,1,Plin,María
V12367,2024-12-02,C0488,JV019,Switch,249.9,2,Plin,José
V12368,2024-03-25,C0026,JV016,PS5,289.9,1,Tarjeta Crédito,María
V12369,2024-10-11,C0022,JV003,PC,229.9,1,Efectivo,Ana
V12370,2024-05-18,C0073,JV018,Switch,129.9,1,Tarjeta Débito,Luis
V12371,2024-08-12,C0201,JV016,PS5,289.9,2,Plin,María
V12372,2024-10-17,C0291,JV005,PS5,299.9,2,Yape,Luis
V12373,2024-09-02,C0360,JV004,Switch,279.9,2,Tarjeta Débito,Luis
V12374,2024-09-14,C0272,JV002,Xbox,249.9,1,Efectivo,Luis
V12375,2024-04-03,C0142,JV010,PS5,229.9,2,Plin,Carlos
V12376,2024-09-27,C0268,JV003,PS5,229.9,3,Yape,José
V12377,2024-01-24,C0360,JV013,PS5,269.9,1,Tarjeta Crédito,Carlos
V12378,2024-04-19,C0277,JV014,Xbox,259.9,2,Tarjeta Crédito,María
V12379,2024-01-16,C0390,JV017,PS5,219.9,1,Yape,Ana
V12380,2024-08-12,C0087,JV001,PS5,299.9,2,Tarjeta Débito,José
V12381,2024-03-06,C0071,JV002,PS5,249.9,2,Efectivo,Ana
V12382,2024-01-24,C0176,JV008,Xbox,239.9,1,Tarjeta Crédito,José
V12383,2024-06-16,C0315,JV020,PS5,179.9,2,Efectivo,Ana
V12384,2024-06-07,C0032,JV012,PS5,189.9,1,Efectivo,Ana
V12385,2024-01-13,C0150,JV012,PC,189.9,1,Yape,José
V12386,2024-02-28,C0148,JV015,PS5,239.9,2,Yape,Ana
V12387,2024-02-08,C0430,JV016,PS5,289.9,1,Yape,María
V12388,2024-11-01,C0475,JV017,PS5,219.9,1,Tarjeta Débito,María
V12389,2024-10-31,C0064,JV019,Switch,249.9,1,Yape,Luis
V12390,2024-02-11,C0336,JV004,Switch,279.9,2,Tarjeta Crédito,José
V12391,2024-09-10,C0130,JV002,PS5,249.9,1,Yape,Ana
V12392,2024-11-18,C0130,JV006,PS5,219.9,2,Yape,María
V12393,2024-01-22,C0491,JV016,PS5,289.9,1,Plin,Ana
V12394,2024-10-30,C0143,JV016,PS5,289.9,1,Yape,José
V12395,2024-03-11,C0081,JV016,PS5,289.9,1,Plin,Ana
V12396,2024-05-06,C0329,JV005,PS5,299.9,2,Yape,José
V12397,2024-11-19,C0194,JV008,PS5,239.9,1,Yape,María
V12398,2024-12-03,C0229,JV005,PS5,299.9,1,Tarjeta Crédito,Carlos
V12399,2024-06-30,C0271,JV016,PS5,289.9,2,Plin,José
V12400,2024-08-21,C0113,JV003,PS5,229.9,3,Tarjeta Débito,Luis
V12401,2024-09-20,C0385,JV003,PS5,229.9,2,Tarjeta Débito,María
V12402,2024-12-03,C0073,JV010,Xbox,229.9,2,Efectivo,María
V12403,2024-04-25,C0183,JV020,PC,179.9,1,Tarjeta Crédito,José
V12404,2024-09-19,C0357,JV006,PC,219.9,1,Yape,María
V12405,2024-11-13,C0113,JV001,PS5,299.9,3,Tarjeta Crédito,José
V12406,2024-01-19,C0419,JV020,PS5,179.9,2,Tarjeta Débito,María
V12407,2024-07-27,C0227,JV020,PS5,179.9,1,Tarjeta Débito,José
V12408,2024-06-27,C0176,JV003,Xbox,229.9,1,Tarjeta Débito,José
V12409,2024-06-05,C0073,JV010,PC,229.9,1,Tarjeta Crédito,María
V12410,2024-08-07,C0288,JV016,PS5,289.9,1,Yape,María
V12411,2024-05-09,C0273,JV007,PS5,249.9,3,Yape,Ana
V12412,2024-12-19,C0230,JV012,PS4,189.9,1,Tarjeta Crédito,Luis
V12413,2024-04-28,C0497,JV011,PC,219.9,1,Yape,Carlos
V12414,2024-07-18,C0169,JV004,Switch,279.9,3,Efectivo,María
V12415,2024-06-26,C0481,JV014,Switch,259.9,1,Tarjeta Débito,Ana
V12416,2024-08-14,C0018,JV015,Xbox,239.9,1,Tarjeta Crédito,Carlos
V12417,2024-07-04,C0319,JV016,PS5,289.9,1,Tarjeta Débito,María
V12418,2024-04-25,C0119,JV008,Xbox,239.9,3,Tarjeta Crédito,María
V12419,2024-01-09,C0063,JV012,PS4,189.9,1,Plin,Luis
V12420,2024-01-29,C0362,JV010,PS5,229.9,1,Plin,Carlos
V12421,2024-08-13,C0099,JV003,PS5,229.9,1,Efectivo,María
V12422,2024-02-12,C0500,JV005,PS5,299.9,1,Yape,Luis
V12423,2024-03-05,C0323,JV006,Switch,219.9,3,Efectivo,Ana
V12424,2024-11-18,C0447,JV018,PC,129.9,1,Tarjeta Crédito,Ana
V12425,2024-09-03,C0009,JV008,PC,239.9,1,Tarjeta Débito,Ana
V12426,2024-10-03,C0209,JV010,PS5,229.9,2,Tarjeta Débito,Luis
V12427,2024-08-19,C0161,JV017,PS5,219.9,3,Tarjeta Débito,Carlos
V12428,2024-11-15,C0292,JV019,Switch,249.9,1,Tarjeta Débito,Carlos
V12429,2024-03-06,C0317,JV003,PC,229.9,1,Plin,Luis
V12430,2024-04-07,C0164,JV007,PS5,249.9,2,Tarjeta Débito,María
V12431,2024-07-07,C0098,JV005,PS5,299.9,1,Tarjeta Débito,Ana
V12432,2024-09-13,C0382,JV020,PS5,179.9,1,Yape,María
V12433,2024-02-11,C0433,JV002,PS5,249.9,2,Efectivo,Ana
V12434,2024-04-10,C0104,JV011,PS5,219.9,3,Yape,Luis
V12435,2024-11-07,C0037,JV013,PS5,269.9,3,Tarjeta Débito,Ana
V12436,2024-12-15,C0392,JV013,PS5,269.9,1,Efectivo,José
V12437,2024-07-16,C0151,JV003,Xbox,229.9,2,Tarjeta Crédito,José
V12438,2024-03-16,C0099,JV020,PC,179.9,3,Tarjeta Crédito,José
V12439,2024-10-14,C0078,JV020,PS5,179.9,1,Tarjeta Débito,Carlos
V12440,2024-01-08,C0002,JV002,Xbox,249.9,2,Tarjeta Crédito,Carlos
V12441,2024-03-23,C0214,JV007,PS5,249.9,1,Efectivo,Luis
V12442,2024-09-29,C0157,JV017,PS5,219.9,3,Tarjeta Débito,Carlos
V12443,2024-05-16,C0318,JV007,PS5,249.9,2,Yape,Carlos
V12444,2024-04-18,C0288,JV001,PS5,299.9,1,Tarjeta Débito,Luis
V12445,2024-03-23,C0320,JV008,PS5,239.9,1,Plin,José
V12446,2024-03-15,C0122,JV006,Switch,219.9,2,Efectivo,Ana
V12447,2024-02-13,C0011,JV002,PC,249.9,3,Tarjeta Crédito,María
V12448,2024-11-19,C0486,JV018,Switch,129.9,2,Tarjeta Débito,María
V12449,2024-11-23,C0049,JV003,PS5,229.9,1,Efectivo,José
V12450,2024-07-31,C0498,JV004,Switch,279.9,1,Tarjeta Débito,Ana
V12451,2024-10-15,C0247,JV017,PS5,219.9,1,Plin,María
V12452,2024-08-12,C0345,JV002,PS5,249.9,2,Tarjeta Crédito,Ana
V12453,2024-01-17,C0026,JV008,PC,239.9,1,Plin,José
V12454,2024-11-01,C0373,JV007,Xbox,249.9,1,Yape,María
V12455,2024-06-16,C0381,JV007,PS5,249.9,1,Yape,Ana
V12456,2024-09-03,C0398,JV003,PS5,229.9,1,Plin,Carlos
V12457,2024-03-19,C0101,JV016,PS5,289.9,1,Yape,Ana
V12458,2024-10-24,C0340,JV012,Xbox,189.9,1,Plin,José
V12459,2024-02-12,C0254,JV017,Xbox,219.9,1,Tarjeta Débito,María
V12460,2024-02-07,C0204,JV014,PS5,259.9,1,Tarjeta Crédito,Luis
V12461,2024-12-30,C0197,JV016,PS5,289.9,2,Efectivo,Ana
V12462,2024-03-24,C0078,JV007,Xbox,249.9,1,Tarjeta Crédito,José
V12463,2024-09-28,C0124,JV018,Switch,129.9,1,Yape,Luis
V12464,2024-01-17,C0053,JV004,Switch,279.9,1,Tarjeta Débito,Luis
V12465,2024-02-22,C0004,JV018,Switch,129.9,2,Tarjeta Débito,José
V12466,2024-09-23,C0065,JV015,PS5,239.9,2,Yape,María
V12467,2024-08-07,C0070,JV011,PS5,219.9,2,Plin,María
V12468,2024-05-29,C0466,JV005,PS5,299.9,1,Yape,Ana
V12469,2024-01-09,C0063,JV010,Xbox,229.9,1,Plin,María
V12470,2024-07-04,C0196,JV007,PS5,249.9,1,Plin,Ana
V12471,2024-01-07,C0373,JV015,PS5,239.9,1,Efectivo,María
V12472,2024-09-05,C0133,JV012,PS4,189.9,1,Plin,María
V12473,2024-10-04,C0160,JV004,Switch,279.9,1,Tarjeta Débito,Luis
V12474,2024-04-12,C0358,JV017,PC,219.9,2,Efectivo,María
V12475,2024-11-05,C0211,JV004,Switch,279.9,1,Tarjeta Crédito,Ana
V12476,2024-03-17,C0423,JV017,PS5,219.9,1,Tarjeta Débito,Ana
V12477,2024-10-13,C0177,JV010,PS5,229.9,2,Efectivo,Ana
V12478,2024-12-24,C0219,JV014,PS5,259.9,2,Yape,José
V12479,2024-12-16,C0193,JV016,PS5,289.9,3,Plin,Luis
V12480,2024-08-05,C0155,JV015,PS5,239.9,1,Tarjeta Débito,María
V12481,2024-11-02,C0347,JV014,PS5,259.9,1,Yape,Luis
V12482,2024-08-20,C0358,JV006,Xbox,219.9,1,Tarjeta Crédito,Luis
V12483,2024-10-05,C0094,JV009,Switch,199.9,2,Plin,José
V12484,2024-05-04,C0151,JV015,Xbox,239.9,1,Tarjeta Crédito,Luis
V12485,2024-01-25,C0056,JV006,PS5,219.9,1,Tarjeta Crédito,Ana
V12486,2024-07-04,C0475,JV017,PS5,219.9,1,Tarjeta Débito,Carlos
V12487,2024-03-07,C0346,JV008,Xbox,239.9,1,Yape,Carlos
V12488,2024-07-06,C0117,JV010,Xbox,229.9,1,Yape,Carlos
V12489,2024-02-01,C0173,JV016,PS5,289.9,2,Yape,Ana
V12490,2024-10-20,C0282,JV016,PS5,289.9,1,Efectivo,Carlos
V12491,2024-01-26,C0099,JV005,PS5,299.9,2,Plin,María
V12492,2024-09-05,C0238,JV007,PC,249.9,1,Efectivo,Carlos
V12493,2024-02-15,C0431,JV003,Xbox,229.9,1,Yape,María
V12494,2024-10-05,C0159,JV008,PS5,239.9,2,Tarjeta Débito,Luis
V12495,2024-06-22,C0006,JV011,PS5,219.9,1,Yape,Ana
V12496,2024-03-04,C0027,JV004,Switch,279.9,2,Yape,Carlos
V12497,2024-07-06,C0146,JV020,Xbox,179.9,2,Tarjeta Débito,Carlos
V12498,2024-08-18,C0457,JV014,Switch,259.9,1,Plin,Ana
V12499,2024-11-09,C0408,JV005,PS5,299.9,2,Tarjeta Crédito,José
V12500,2024-06-27,C0044,JV003,PS5,229.9,1,Tarjeta Crédito,José
V12501,2024-04-10,C0248,JV009,Switch,199.9,1,Plin,María
V12502,2024-06-04,C0062,JV003,Xbox,229.9,3,Yape,María
V12503,2024-08-12,C0483,JV018,PC,129.9,1,Tarjeta Crédito,Carlos
V12504,2024-10-17,C0272,JV001,PS5,299.9,1,Plin,José
V12505,2024-11-22,C0306,JV002,PS5,249.9,1,Plin,Ana
V12506,2024-12-08,C0106,JV013,PS5,269.9,1,Efectivo,María
V12507,2024-06-01,C0485,JV007,PS5,249.9,1,Yape,Ana
V12508,2024-03-20,C0003,JV002,PS5,249.9,1,Tarjeta Crédito,Ana
V12509,2024-11-22,C0412,JV002,PS5,249.9,1,Tarjeta Crédito,Carlos
V12510,2024-08-28,C0122,JV015,PS5,239.9,1,Tarjeta Crédito,Luis
V12511,2024-02-16,C0223,JV002,PC,249.9,1,Tarjeta Crédito,Ana
V12512,2024-11-06,C0008,JV001,PS5,299.9,1,Tarjeta Crédito,Ana
V12513,2024-06-21,C0172,JV001,PS5,299.9,1,Yape,Carlos
V12514,2024-05-22,C0294,JV019,Switch,249.9,2,Plin,José
V12515,2024-11-07,C0035,JV020,PS5,179.9,2,Efectivo,José
V12516,2024-04-05,C0405,JV020,PC,179.9,1,Tarjeta Crédito,Luis
V12517,2024-08-01,C0336,JV018,Switch,129.9,1,Yape,José
V12518,2024-08-16,C0455,JV011,PS5,219.9,1,Efectivo,Luis
V12519,2024-06-25,C0325,JV009,Switch,199.9,2,Tarjeta Débito,Luis
V12520,2024-07-15,C0013,JV002,PS5,249.9,1,Tarjeta Crédito,María
V12521,2024-10-25,C0331,JV009,Switch,199.9,1,Tarjeta Crédito,Carlos
V12522,2024-04-21,C0064,JV014,PS4,259.9,2,Yape,María
V12523,2024-05-29,C0166,JV013,PS4,269.9,1,Tarjeta Débito,Carlos
V12524,2024-04-22,C0097,JV009,Switch,199.9,2,Tarjeta Crédito,José
V12525,2024-07-10,C0402,JV009,Switch,199.9,1,Efectivo,Ana
V12526,2024-05-19,C0213,JV010,PS5,229.9,2,Plin,María
V12527,2024-10-09,C0059,JV017,Xbox,219.9,1,Tarjeta Débito,Carlos
V12528,2024-08-26,C0155,JV012,PS5,189.9,1,Tarjeta Crédito,Luis
V12529,2024-02-18,C0225,JV009,Switch,199.9,2,Efectivo,Ana
V12530,2024-10-04,C0051,JV001,PS4,299.9,2,Plin,Ana
V12531,2024-01-16,C0080,JV002,PC,249.9,1,Tarjeta Débito,María
V12532,2024-10-08,C0300,JV005,PS5,299.9,1,Efectivo,José
V12533,2024-07-28,C0250,JV016,PS5,289.9,1,Tarjeta Débito,Ana
V12534,2024-01-10,C0397,JV011,PS5,219.9,1,Yape,Carlos
V12535,2024-08-18,C0318,JV019,Switch,249.9,2,Tarjeta Crédito,José
V12536,2024-11-29,C0159,JV015,PC,239.9,1,Tarjeta Crédito,Carlos
V12537,2024-06-23,C0204,JV003,PS5,229.9,1,Yape,José
V12538,2024-03-09,C0171,JV014,Switch,259.9,1,Tarjeta Débito,José
V12539,2024-07-09,C0035,JV003,Switch,229.9,1,Yape,Luis
V12540,2024-07-14,C0465,JV001,PS5,299.9,1,Plin,María
V12541,2024-09-26,C0472,JV005,PS5,299.9,3,Tarjeta Crédito,José
V12542,2024-09-06,C0267,JV013,PS5,269.9,2,Efectivo,María
V12543,2024-02-07,C0311,JV014,Xbox,259.9,2,Tarjeta Débito,Carlos
V12544,2024-07-11,C0119,JV009,Switch,199.9,1,Tarjeta Débito,Carlos
V12545,2024-11-22,C0333,JV002,PS5,249.9,2,Tarjeta Crédito,María
V12546,2024-08-16,C0053,JV020,Xbox,179.9,1,Efectivo,Carlos
V12547,2024-04-02,C0313,JV005,PS5,299.9,1,Plin,Luis
V12548,2024-09-14,C0150,JV017,PS5,219.9,2,Tarjeta Débito,María
V12549,2024-11-19,C0370,JV013,PS4,269.9,2,Tarjeta Crédito,María
V12550,2024-04-23,C0353,JV003,Xbox,229.9,3,Tarjeta Débito,José
V12551,2024-08-26,C0263,JV014,PS5,259.9,1,Tarjeta Débito,María
V12552,2024-03-06,C0056,JV020,PC,179.9,1,Yape,Luis
V12553,2024-03-09,C0086,JV011,PC,219.9,1,Yape,Carlos
V12554,2024-04-04,C0435,JV003,PS5,229.9,1,Efectivo,Carlos
V12555,2024-06-08,C0248,JV012,PC,189.9,3,Tarjeta Crédito,Carlos
V12556,2024-11-15,C0375,JV009,Switch,199.9,3,Tarjeta Débito,Luis
V12557,2024-12-29,C0478,JV008,PS5,239.9,1,Efectivo,Ana
V12558,2024-04-27,C0299,JV002,Xbox,249.9,1,Plin,María
V12559,2024-05-21,C0178,JV006,PS5,219.9,2,Yape,Luis
V12560,2024-10-01,C0235,JV019,Switch,249.9,1,Tarjeta Débito,José
V12561,2024-01-02,C0225,JV007,Xbox,249.9,1,Tarjeta Débito,Carlos
V12562,2024-08-18,C0213,JV009,Switch,199.9,2,Yape,Ana
V12563,2024-01-04,C0300,JV007,PS5,249.9,1,Efectivo,Carlos
V12564,2024-09-05,C0032,JV018,Switch,129.9,2,Tarjeta Débito,Luis
V12565,2024-10-19,C0076,JV007,Xbox,249.9,1,Efectivo,Carlos
V12566,2024-03-29,C0432,JV004,Switch,279.9,1,Efectivo,Carlos
V12567,2024-01-18,C0480,JV014,Switch,259.9,2,Yape,María
V12568,2024-10-21,C0238,JV017,Xbox,219.9,1,Efectivo,Ana
V12569,2024-02-07,C0258,JV016,PS5,289.9,1,Tarjeta Débito,Carlos
V12570,2024-06-28,C0330,JV014,PS5,259.9,1,Plin,Ana
V12571,2024-04-29,C0144,JV012,PS5,189.9,1,Efectivo,María
V12572,2024-09-09,C0043,JV014,Switch,259.9,2,Efectivo,Ana
V12573,2024-08-22,C0228,JV005,PS5,299.9,3,Yape,Luis
V12574,2024-05-12,C0450,JV019,Switch,249.9,1,Efectivo,Ana
V12575,2024-02-07,C0277,JV004,Switch,279.9,3,Tarjeta Débito,Luis
V12576,2024-03-29,C0334,JV004,Switch,279.9,1,Tarjeta Débito,José
V12577,2024-10-17,C0476,JV019,Switch,249.9,1,Efectivo,Carlos
V12578,2024-05-20,C0311,JV010,PS5,229.9,2,Yape,Luis
V12579,2024-10-09,C0320,JV009,Switch,199.9,1,Tarjeta Crédito,Carlos
V12580,2024-07-29,C0398,JV014,PS5,259.9,3,Efectivo,Luis
V12581,2024-01-19,C0382,JV012,PS5,189.9,1,Efectivo,Carlos
V12582,2024-01-31,C0477,JV019,Switch,249.9,1,Yape,Ana
V12583,2024-08-11,C0206,JV018,Xbox,129.9,2,Plin,Ana
V12584,2024-06-21,C0488,JV004,Switch,279.9,2,Tarjeta Crédito,María
V12585,2024-04-07,C0136,JV019,Switch,249.9,1,Yape,Luis
V12586,2024-06-09,C0037,JV014,Switch,259.9,3,Tarjeta Crédito,Ana
V12587,2024-09-01,C0077,JV008,Switch,239.9,2,Yape,José
V12588,2024-01-15,C0204,JV019,Switch,249.9,3,Plin,Luis
V12589,2024-03-21,C0396,JV008,PS5,239.9,1,Plin,Carlos
V12590,2024-11-06,C0307,JV002,PC,249.9,1,Efectivo,María
V12591,2024-10-28,C0270,JV020,PS5,179.9,3,Plin,Luis
V12592,2024-04-21,C0351,JV014,PS5,259.9,1,Efectivo,Carlos
V12593,2024-09-23,C0014,JV007,PS5,249.9,1,Tarjeta Crédito,Carlos
V12594,2024-02-17,C0086,JV002,PS5,249.9,2,Plin,José
V12595,2024-09-18,C0244,JV019,Switch,249.9,1,Plin,Luis
V12596,2024-09-24,C0337,JV013,PS5,269.9,1,Plin,María
V12597,2024-05-21,C0442,JV011,PS5,219.9,2,Tarjeta Débito,Carlos
V12598,2024-07-15,C0089,JV020,PS5,179.9,1,Efectivo,Carlos
V12599,2024-08-15,C0120,JV007,PS5,249.9,3,Yape,Ana
V12600,2024-01-19,C0266,JV012,PS5,189.9,1,Plin,Carlos
V12601,2024-12-29,C0007,JV018,Switch,129.9,3,Tarjeta Crédito,Luis
V12602,2024-08-06,C0270,JV008,PS5,239.9,1,Tarjeta Crédito,Carlos
